;  LST file generated by mikroListExporter - v.2.0 
; Date/Time: 8/6/2014 9:31:38 PM
;----------------------------------------------

;Address Opcode 	ASM
0x0A2A	0x0E01      	MOVLW       1
0x0A2C	0x2571      	ADDWF       __Lib_USB_genHID_BDTEntry_EP0Out_NextPtr, 0, 1
0x0A2E	0x6EE1      	MOVWF       FSR1L 
0x0A30	0x0E00      	MOVLW       0
0x0A32	0x2172      	ADDWFC      __Lib_USB_genHID_BDTEntry_EP0Out_NextPtr+1, 0, 1
0x0A34	0x6EE2      	MOVWF       FSR1H 
0x0A36	0x0E08      	MOVLW       8
0x0A38	0x6EE6      	MOVWF       POSTINC1 
;__Lib_USB_genHID.c,3955 :: 		
0x0A3A	0x0E02      	MOVLW       2
0x0A3C	0x2571      	ADDWF       __Lib_USB_genHID_BDTEntry_EP0Out_NextPtr, 0, 1
0x0A3E	0x6EE1      	MOVWF       FSR1L 
0x0A40	0x0E00      	MOVLW       0
0x0A42	0x2172      	ADDWFC      __Lib_USB_genHID_BDTEntry_EP0Out_NextPtr+1, 0, 1
0x0A44	0x6EE2      	MOVWF       FSR1H 
0x0A46	0x0E20      	MOVLW       __Lib_USB_genHID_SetupPkt
0x0A48	0x6EE6      	MOVWF       POSTINC1 
0x0A4A	0x0E04      	MOVLW       hi_addr(__Lib_USB_genHID_SetupPkt)
0x0A4C	0x6EE6      	MOVWF       POSTINC1 
;__Lib_USB_genHID.c,3959 :: 		
0x0A4E	0xFFE1C071  	MOVFF       __Lib_USB_genHID_BDTEntry_EP0Out_NextPtr, FSR1L
0x0A52	0xFFE2C072  	MOVFF       __Lib_USB_genHID_BDTEntry_EP0Out_NextPtr+1, FSR1H
0x0A56	0x0E84      	MOVLW       132
0x0A58	0x6EE6      	MOVWF       POSTINC1 
;__Lib_USB_genHID.c,3964 :: 		
0x0A5A	0x9F7A      	BCF         __Lib_USB_genHID_outPipes+2, 7, 1
;__Lib_USB_genHID.c,3965 :: 		
L___Lib_USB_genHID_USB_CtrlTrf_Rx_Service195:
;__Lib_USB_genHID.c,3966 :: 		
L_end_USB_CtrlTrf_Rx_Service:
0x0A5C	0x0012      	RETURN      0
; end of __Lib_USB_genHID_USB_CtrlTrf_Rx_Service
__Lib_USB_genHID_USB_CB_Check_Other_Req:
;__Lib_USB_genHID.c,4464 :: 		
;__Lib_USB_genHID.c,4465 :: 		
0x0A5E	0x0100      	MOVLB       0
0x0A60	0x5377      	MOVF        __Lib_USB_genHID__Is_HID, 1, 1
0x0A62	0xE001      	BZ          L___Lib_USB_genHID_USB_CB_Check_Other_Req229
;__Lib_USB_genHID.c,4466 :: 		
0x0A64	0xDD3E      	RCALL       __Lib_USB_genHID_USB_Check_HID_Request
;__Lib_USB_genHID.c,4467 :: 		
L___Lib_USB_genHID_USB_CB_Check_Other_Req229:
;__Lib_USB_genHID.c,4468 :: 		
L_end_USB_CB_Check_Other_Req:
0x0A66	0x0012      	RETURN      0
; end of __Lib_USB_genHID_USB_CB_Check_Other_Req
__Lib_USB_genHID_USB_Check_Std_Request:
;__Lib_USB_genHID.c,3418 :: 		
;__Lib_USB_genHID.c,3419 :: 		
0x0A68	0xF001C420  	MOVFF       __Lib_USB_genHID_SetupPkt, R1
0x0A6C	0x0E60      	MOVLW       96
0x0A6E	0x1601      	ANDWF       R1, 1 
0x0A70	0x0E05      	MOVLW       5
0x0A72	0x6E00      	MOVWF       R0 
0x0A74	0x5000      	MOVF        R0, 0 
L___Lib_USB_genHID_USB_Check_Std_Request306:
0x0A76	0xE004      	BZ          L___Lib_USB_genHID_USB_Check_Std_Request307
0x0A78	0x3201      	RRCF        R1, 1 
0x0A7A	0x9E01      	BCF         R1, 7 
0x0A7C	0x0FFF      	ADDLW       255
0x0A7E	0xD7FB      	BRA         L___Lib_USB_genHID_USB_Check_Std_Request306
L___Lib_USB_genHID_USB_Check_Std_Request307:
0x0A80	0x5001      	MOVF        R1, 0 
0x0A82	0x0A00      	XORLW       0
0x0A84	0xE001      	BZ          L___Lib_USB_genHID_USB_Check_Std_Request119
0x0A86	0xD05A      	BRA         L_end_USB_Check_Std_Request
L___Lib_USB_genHID_USB_Check_Std_Request119:
;__Lib_USB_genHID.c,3421 :: 		
0x0A88	0xD036      	BRA         L___Lib_USB_genHID_USB_Check_Std_Request120
;__Lib_USB_genHID.c,3422 :: 		
L___Lib_USB_genHID_USB_Check_Std_Request122:
;__Lib_USB_genHID.c,3423 :: 		
0x0A8A	0x8E54      	BSF         __Lib_USB_genHID_inPipes+3, 7 
;__Lib_USB_genHID.c,3424 :: 		
0x0A8C	0x0E08      	MOVLW       8
0x0A8E	0x6E3D      	MOVWF       __Lib_USB_genHID_USBDeviceState 
;__Lib_USB_genHID.c,3426 :: 		
0x0A90	0xD055      	BRA         L___Lib_USB_genHID_USB_Check_Std_Request121
;__Lib_USB_genHID.c,3427 :: 		
L___Lib_USB_genHID_USB_Check_Std_Request123:
;__Lib_USB_genHID.c,3428 :: 		
0x0A92	0xDCAE      	RCALL       __Lib_USB_genHID_USB_Get_Dsc_Handler
;__Lib_USB_genHID.c,3429 :: 		
0x0A94	0xD053      	BRA         L___Lib_USB_genHID_USB_Check_Std_Request121
;__Lib_USB_genHID.c,3430 :: 		
L___Lib_USB_genHID_USB_Check_Std_Request124:
;__Lib_USB_genHID.c,3431 :: 		
0x0A96	0xDC9D      	RCALL       __Lib_USB_genHID_USB_Set_Cfg_Handler
;__Lib_USB_genHID.c,3432 :: 		
0x0A98	0xD051      	BRA         L___Lib_USB_genHID_USB_Check_Std_Request121
;__Lib_USB_genHID.c,3433 :: 		
L___Lib_USB_genHID_USB_Check_Std_Request125:
;__Lib_USB_genHID.c,3434 :: 		
0x0A9A	0x0E40      	MOVLW       __Lib_USB_genHID_USBActiveConfiguration
0x0A9C	0x6E51      	MOVWF       __Lib_USB_genHID_inPipes 
0x0A9E	0x0E00      	MOVLW       hi_addr(__Lib_USB_genHID_USBActiveConfiguration)
0x0AA0	0x6E52      	MOVWF       __Lib_USB_genHID_inPipes+1 
;__Lib_USB_genHID.c,3435 :: 		
0x0AA2	0x8054      	BSF         __Lib_USB_genHID_inPipes+3, 0 
;__Lib_USB_genHID.c,3436 :: 		
0x0AA4	0x0E01      	MOVLW       1
0x0AA6	0x6E55      	MOVWF       __Lib_USB_genHID_inPipes+4 
;__Lib_USB_genHID.c,3437 :: 		
0x0AA8	0x8E54      	BSF         __Lib_USB_genHID_inPipes+3, 7 
;__Lib_USB_genHID.c,3438 :: 		
0x0AAA	0xD048      	BRA         L___Lib_USB_genHID_USB_Check_Std_Request121
;__Lib_USB_genHID.c,3439 :: 		
L___Lib_USB_genHID_USB_Check_Std_Request126:
;__Lib_USB_genHID.c,3440 :: 		
0x0AAC	0xF000ECE1  	CALL        __Lib_USB_genHID_USB_Get_Status_Handler, 0
;__Lib_USB_genHID.c,3441 :: 		
0x0AB0	0xD045      	BRA         L___Lib_USB_genHID_USB_Check_Std_Request121
;__Lib_USB_genHID.c,3442 :: 		
L___Lib_USB_genHID_USB_Check_Std_Request127:
;__Lib_USB_genHID.c,3443 :: 		
L___Lib_USB_genHID_USB_Check_Std_Request128:
;__Lib_USB_genHID.c,3444 :: 		
0x0AB2	0xF001EC46  	CALL        __Lib_USB_genHID_USB_Std_Feature_Req_Handler, 0
;__Lib_USB_genHID.c,3445 :: 		
0x0AB6	0xD042      	BRA         L___Lib_USB_genHID_USB_Check_Std_Request121
;__Lib_USB_genHID.c,3446 :: 		
L___Lib_USB_genHID_USB_Check_Std_Request129:
;__Lib_USB_genHID.c,3447 :: 		
0x0AB8	0x0E3F      	MOVLW       __Lib_USB_genHID_USBAlternateInterface
0x0ABA	0x6E00      	MOVWF       R0 
0x0ABC	0x0E00      	MOVLW       hi_addr(__Lib_USB_genHID_USBAlternateInterface)
0x0ABE	0x6E01      	MOVWF       R1 
0x0AC0	0x5124      	MOVF        1060, 0, 1
0x0AC2	0x2600      	ADDWF       R0, 1 
0x0AC4	0xB0D8      	BTFSC       STATUS, 0 
0x0AC6	0x2A01      	INCF        R1, 1 
0x0AC8	0xF051C000  	MOVFF       R0, __Lib_USB_genHID_inPipes
0x0ACC	0xF052C001  	MOVFF       R1, __Lib_USB_genHID_inPipes+1
;__Lib_USB_genHID.c,3448 :: 		
0x0AD0	0x8054      	BSF         __Lib_USB_genHID_inPipes+3, 0 
;__Lib_USB_genHID.c,3449 :: 		
0x0AD2	0x0E01      	MOVLW       1
0x0AD4	0x6E55      	MOVWF       __Lib_USB_genHID_inPipes+4 
;__Lib_USB_genHID.c,3450 :: 		
0x0AD6	0x8E54      	BSF         __Lib_USB_genHID_inPipes+3, 7 
;__Lib_USB_genHID.c,3451 :: 		
0x0AD8	0xD031      	BRA         L___Lib_USB_genHID_USB_Check_Std_Request121
;__Lib_USB_genHID.c,3452 :: 		
L___Lib_USB_genHID_USB_Check_Std_Request130:
;__Lib_USB_genHID.c,3453 :: 		
0x0ADA	0x8E54      	BSF         __Lib_USB_genHID_inPipes+3, 7 
;__Lib_USB_genHID.c,3454 :: 		
0x0ADC	0x0E3F      	MOVLW       __Lib_USB_genHID_USBAlternateInterface
0x0ADE	0x6EE1      	MOVWF       FSR1L 
0x0AE0	0x0E00      	MOVLW       hi_addr(__Lib_USB_genHID_USBAlternateInterface)
0x0AE2	0x6EE2      	MOVWF       FSR1H 
0x0AE4	0x5124      	MOVF        1060, 0, 1
0x0AE6	0x26E1      	ADDWF       FSR1L, 1 
0x0AE8	0xB0D8      	BTFSC       STATUS, 0 
0x0AEA	0x2AE2      	INCF        FSR1H, 1 
0x0AEC	0xFFE6C422  	MOVFF       1058, POSTINC1
;__Lib_USB_genHID.c,3455 :: 		
0x0AF0	0xD025      	BRA         L___Lib_USB_genHID_USB_Check_Std_Request121
;__Lib_USB_genHID.c,3456 :: 		
L___Lib_USB_genHID_USB_Check_Std_Request131:
;__Lib_USB_genHID.c,3458 :: 		
0x0AF2	0xD024      	BRA         L___Lib_USB_genHID_USB_Check_Std_Request121
;__Lib_USB_genHID.c,3459 :: 		
L___Lib_USB_genHID_USB_Check_Std_Request132:
;__Lib_USB_genHID.c,3460 :: 		
L___Lib_USB_genHID_USB_Check_Std_Request133:
;__Lib_USB_genHID.c,3461 :: 		
0x0AF4	0xD023      	BRA         L___Lib_USB_genHID_USB_Check_Std_Request121
;__Lib_USB_genHID.c,3462 :: 		
L___Lib_USB_genHID_USB_Check_Std_Request120:
0x0AF6	0x0104      	MOVLB       4
0x0AF8	0x5121      	MOVF        1057, 0, 1
0x0AFA	0x0A05      	XORLW       5
0x0AFC	0xE0C6      	BZ          L___Lib_USB_genHID_USB_Check_Std_Request122
0x0AFE	0x5121      	MOVF        1057, 0, 1
0x0B00	0x0A06      	XORLW       6
0x0B02	0xE0C7      	BZ          L___Lib_USB_genHID_USB_Check_Std_Request123
0x0B04	0x5121      	MOVF        1057, 0, 1
0x0B06	0x0A09      	XORLW       9
0x0B08	0xE0C6      	BZ          L___Lib_USB_genHID_USB_Check_Std_Request124
0x0B0A	0x5121      	MOVF        1057, 0, 1
0x0B0C	0x0A08      	XORLW       8
0x0B0E	0xE0C5      	BZ          L___Lib_USB_genHID_USB_Check_Std_Request125
0x0B10	0x5121      	MOVF        1057, 0, 1
0x0B12	0x0A00      	XORLW       0
0x0B14	0xE0CB      	BZ          L___Lib_USB_genHID_USB_Check_Std_Request126
0x0B16	0x5121      	MOVF        1057, 0, 1
0x0B18	0x0A01      	XORLW       1
0x0B1A	0xE0CB      	BZ          L___Lib_USB_genHID_USB_Check_Std_Request127
0x0B1C	0x5121      	MOVF        1057, 0, 1
0x0B1E	0x0A03      	XORLW       3
0x0B20	0xE0C8      	BZ          L___Lib_USB_genHID_USB_Check_Std_Request128
0x0B22	0x5121      	MOVF        1057, 0, 1
0x0B24	0x0A0A      	XORLW       10
0x0B26	0xE0C8      	BZ          L___Lib_USB_genHID_USB_Check_Std_Request129
0x0B28	0x5121      	MOVF        1057, 0, 1
0x0B2A	0x0A0B      	XORLW       11
0x0B2C	0xE0D6      	BZ          L___Lib_USB_genHID_USB_Check_Std_Request130
0x0B2E	0x5121      	MOVF        1057, 0, 1
0x0B30	0x0A07      	XORLW       7
0x0B32	0xE0DF      	BZ          L___Lib_USB_genHID_USB_Check_Std_Request131
0x0B34	0x5121      	MOVF        1057, 0, 1
0x0B36	0x0A0C      	XORLW       12
0x0B38	0xE0DD      	BZ          L___Lib_USB_genHID_USB_Check_Std_Request132
0x0B3A	0xD7DC      	BRA         L___Lib_USB_genHID_USB_Check_Std_Request133
L___Lib_USB_genHID_USB_Check_Std_Request121:
;__Lib_USB_genHID.c,3463 :: 		
L_end_USB_Check_Std_Request:
0x0B3C	0x0012      	RETURN      0
; end of __Lib_USB_genHID_USB_Check_Std_Request
__Lib_USB_genHID_USB_CtrlTrf_In_Handler:
;__Lib_USB_genHID.c,3311 :: 		
;__Lib_USB_genHID.c,3319 :: 		
0x0B3E	0x0E04      	MOVLW       4
0x0B40	0x1849      	XORWF       __Lib_USB_genHID_BDTEntry_InPtr, 0 
0x0B42	0x6E00      	MOVWF       R0 
0x0B44	0xF049C000  	MOVFF       R0, __Lib_USB_genHID_BDTEntry_InPtr
;__Lib_USB_genHID.c,3322 :: 		
0x0B48	0x503D      	MOVF        __Lib_USB_genHID_USBDeviceState, 0 
0x0B4A	0x0A08      	XORLW       8
0x0B4C	0xE10A      	BNZ         L___Lib_USB_genHID_USB_CtrlTrf_In_Handler109
;__Lib_USB_genHID.c,3323 :: 		
0x0B4E	0xFF6EC422  	MOVFF       1058, UADDR
;__Lib_USB_genHID.c,3324 :: 		
0x0B52	0x506E      	MOVF        UADDR, 0 
0x0B54	0x0800      	SUBLW       0
0x0B56	0xE203      	BC          L___Lib_USB_genHID_USB_CtrlTrf_In_Handler110
;__Lib_USB_genHID.c,3325 :: 		
0x0B58	0x0E10      	MOVLW       16
0x0B5A	0x6E3D      	MOVWF       __Lib_USB_genHID_USBDeviceState 
;__Lib_USB_genHID.c,3326 :: 		
0x0B5C	0xD002      	BRA         L___Lib_USB_genHID_USB_CtrlTrf_In_Handler111
L___Lib_USB_genHID_USB_CtrlTrf_In_Handler110:
;__Lib_USB_genHID.c,3327 :: 		
0x0B5E	0x0E04      	MOVLW       4
0x0B60	0x6E3D      	MOVWF       __Lib_USB_genHID_USBDeviceState 
;__Lib_USB_genHID.c,3328 :: 		
L___Lib_USB_genHID_USB_CtrlTrf_In_Handler111:
;__Lib_USB_genHID.c,3329 :: 		
L___Lib_USB_genHID_USB_CtrlTrf_In_Handler109:
;__Lib_USB_genHID.c,3332 :: 		
0x0B62	0x0100      	MOVLB       0
0x0B64	0x5173      	MOVF        __Lib_USB_genHID_controlTransferState, 0, 1
0x0B66	0x0A01      	XORLW       1
0x0B68	0xE13B      	BNZ         L___Lib_USB_genHID_USB_CtrlTrf_In_Handler112
;__Lib_USB_genHID.c,3333 :: 		
0x0B6A	0x0E02      	MOVLW       2
0x0B6C	0x2449      	ADDWF       __Lib_USB_genHID_BDTEntry_InPtr, 0 
0x0B6E	0x6EE1      	MOVWF       FSR1L 
0x0B70	0x0E00      	MOVLW       0
0x0B72	0x204A      	ADDWFC      __Lib_USB_genHID_BDTEntry_InPtr+1, 0 
0x0B74	0x6EE2      	MOVWF       FSR1H 
0x0B76	0x0E28      	MOVLW       __Lib_USB_genHID_CtrlTrfData
0x0B78	0x6EE6      	MOVWF       POSTINC1 
0x0B7A	0x0E04      	MOVLW       hi_addr(__Lib_USB_genHID_CtrlTrfData)
0x0B7C	0x6EE6      	MOVWF       POSTINC1 
;__Lib_USB_genHID.c,3334 :: 		
0x0B7E	0xDD47      	RCALL       __Lib_USB_genHID_USB_CtrlTrf_Tx_Service
;__Lib_USB_genHID.c,3337 :: 		
0x0B80	0x0100      	MOVLB       0
0x0B82	0x5170      	MOVF        __Lib_USB_genHID_shortPacketStatus, 0, 1
0x0B84	0x0A02      	XORLW       2
0x0B86	0xE107      	BNZ         L___Lib_USB_genHID_USB_CtrlTrf_In_Handler113
;__Lib_USB_genHID.c,3340 :: 		
0x0B88	0xFFE1C049  	MOVFF       __Lib_USB_genHID_BDTEntry_InPtr, FSR1L
0x0B8C	0xFFE2C04A  	MOVFF       __Lib_USB_genHID_BDTEntry_InPtr+1, FSR1H
0x0B90	0x0E84      	MOVLW       132
0x0B92	0x6EE6      	MOVWF       POSTINC1 
;__Lib_USB_genHID.c,3341 :: 		
0x0B94	0xD024      	BRA         L___Lib_USB_genHID_USB_CtrlTrf_In_Handler114
L___Lib_USB_genHID_USB_CtrlTrf_In_Handler113:
;__Lib_USB_genHID.c,3342 :: 		
0x0B96	0x0E04      	MOVLW       4
0x0B98	0x1849      	XORWF       __Lib_USB_genHID_BDTEntry_InPtr, 0 
0x0B9A	0x6E00      	MOVWF       R0 
0x0B9C	0xF049C000  	MOVFF       R0, __Lib_USB_genHID_BDTEntry_InPtr
;__Lib_USB_genHID.c,3343 :: 		
0x0BA0	0xFFE9C049  	MOVFF       __Lib_USB_genHID_BDTEntry_InPtr, FSR0L
0x0BA4	0xFFEAC04A  	MOVFF       __Lib_USB_genHID_BDTEntry_InPtr+1, FSR0H
0x0BA8	0xF000CFEE  	MOVFF       POSTINC0, R0
0x0BAC	0xBC00      	BTFSC       R0, 6 
0x0BAE	0xD00C      	BRA         L___Lib_USB_genHID_USB_CtrlTrf_In_Handler115
;__Lib_USB_genHID.c,3344 :: 		
0x0BB0	0x0E04      	MOVLW       4
0x0BB2	0x1849      	XORWF       __Lib_USB_genHID_BDTEntry_InPtr, 0 
0x0BB4	0x6E00      	MOVWF       R0 
0x0BB6	0xF049C000  	MOVFF       R0, __Lib_USB_genHID_BDTEntry_InPtr
;__Lib_USB_genHID.c,3345 :: 		
0x0BBA	0xFFE1C049  	MOVFF       __Lib_USB_genHID_BDTEntry_InPtr, FSR1L
0x0BBE	0xFFE2C04A  	MOVFF       __Lib_USB_genHID_BDTEntry_InPtr+1, FSR1H
0x0BC2	0x0EC8      	MOVLW       200
0x0BC4	0x6EE6      	MOVWF       POSTINC1 
;__Lib_USB_genHID.c,3346 :: 		
0x0BC6	0xD00B      	BRA         L___Lib_USB_genHID_USB_CtrlTrf_In_Handler116
L___Lib_USB_genHID_USB_CtrlTrf_In_Handler115:
;__Lib_USB_genHID.c,3347 :: 		
0x0BC8	0x0E04      	MOVLW       4
0x0BCA	0x1849      	XORWF       __Lib_USB_genHID_BDTEntry_InPtr, 0 
0x0BCC	0x6E00      	MOVWF       R0 
0x0BCE	0xF049C000  	MOVFF       R0, __Lib_USB_genHID_BDTEntry_InPtr
;__Lib_USB_genHID.c,3348 :: 		
0x0BD2	0xFFE1C049  	MOVFF       __Lib_USB_genHID_BDTEntry_InPtr, FSR1L
0x0BD6	0xFFE2C04A  	MOVFF       __Lib_USB_genHID_BDTEntry_InPtr+1, FSR1H
0x0BDA	0x0E88      	MOVLW       136
0x0BDC	0x6EE6      	MOVWF       POSTINC1 
;__Lib_USB_genHID.c,3349 :: 		
L___Lib_USB_genHID_USB_CtrlTrf_In_Handler116:
;__Lib_USB_genHID.c,3350 :: 		
L___Lib_USB_genHID_USB_CtrlTrf_In_Handler114:
;__Lib_USB_genHID.c,3351 :: 		
0x0BDE	0xD001      	BRA         L___Lib_USB_genHID_USB_CtrlTrf_In_Handler117
L___Lib_USB_genHID_USB_CtrlTrf_In_Handler112:
;__Lib_USB_genHID.c,3353 :: 		
0x0BE0	0xDEA3      	RCALL       __Lib_USB_genHID_USB_Prepare_Next_Setup_Trf
;__Lib_USB_genHID.c,3354 :: 		
L___Lib_USB_genHID_USB_CtrlTrf_In_Handler117:
;__Lib_USB_genHID.c,3356 :: 		
L_end_USB_CtrlTrf_In_Handler:
0x0BE2	0x0012      	RETURN      0
; end of __Lib_USB_genHID_USB_CtrlTrf_In_Handler
__Lib_USB_genHID_USB_Stall_Handler:
;__Lib_USB_genHID.c,2980 :: 		
;__Lib_USB_genHID.c,2992 :: 		
0x0BE4	0xA070      	BTFSS       EPSTALL_bit, BitPos(EPSTALL_bit+0) 
0x0BE6	0xD019      	BRA         L___Lib_USB_genHID_USB_Stall_Handler89
;__Lib_USB_genHID.c,2994 :: 		
0x0BE8	0xFFE9C075  	MOVFF       __Lib_USB_genHID_BDTEntry_EP0Out_CurrentPtr, FSR0L
0x0BEC	0xFFEAC076  	MOVFF       __Lib_USB_genHID_BDTEntry_EP0Out_CurrentPtr+1, FSR0H
0x0BF0	0xF001CFEE  	MOVFF       POSTINC0, R1
0x0BF4	0x5001      	MOVF        R1, 0 
0x0BF6	0x0A80      	XORLW       128
0x0BF8	0xE10F      	BNZ         L___Lib_USB_genHID_USB_Stall_Handler92
0x0BFA	0xFFE9C049  	MOVFF       __Lib_USB_genHID_BDTEntry_InPtr, FSR0L
0x0BFE	0xFFEAC04A  	MOVFF       __Lib_USB_genHID_BDTEntry_InPtr+1, FSR0H
0x0C02	0xF001CFEE  	MOVFF       POSTINC0, R1
0x0C06	0x5001      	MOVF        R1, 0 
0x0C08	0x0A84      	XORLW       132
0x0C0A	0xE106      	BNZ         L___Lib_USB_genHID_USB_Stall_Handler92
L___Lib_USB_genHID_USB_Stall_Handler272:
;__Lib_USB_genHID.c,2996 :: 		
0x0C0C	0xFFE1C075  	MOVFF       __Lib_USB_genHID_BDTEntry_EP0Out_CurrentPtr, FSR1L
0x0C10	0xFFE2C076  	MOVFF       __Lib_USB_genHID_BDTEntry_EP0Out_CurrentPtr+1, FSR1H
0x0C14	0x0E8C      	MOVLW       140
0x0C16	0x6EE6      	MOVWF       POSTINC1 
;__Lib_USB_genHID.c,2997 :: 		
L___Lib_USB_genHID_USB_Stall_Handler92:
;__Lib_USB_genHID.c,2998 :: 		
0x0C18	0x9070      	BCF         UEP0, 0 
;__Lib_USB_genHID.c,2999 :: 		
L___Lib_USB_genHID_USB_Stall_Handler89:
;__Lib_USB_genHID.c,3001 :: 		
0x0C1A	0x0EDF      	MOVLW       223
0x0C1C	0x1668      	ANDWF       UIR, 1 
;__Lib_USB_genHID.c,3002 :: 		
L_end_USB_Stall_Handler:
0x0C1E	0x0012      	RETURN      0
; end of __Lib_USB_genHID_USB_Stall_Handler
__Lib_USB_genHID_USB_Clear_Interrupt:
;__Lib_USB_genHID.c,2257 :: 		
0x0C20	0x9AA1      	BCF         USBIF_bit, BitPos(USBIF_bit+0) 
L_end_USB_Clear_Interrupt:
0x0C22	0x0012      	RETURN      0
; end of __Lib_USB_genHID_USB_Clear_Interrupt
__Lib_USB_genHID_USB_Device_Init:
;__Lib_USB_genHID.c,2441 :: 		
;__Lib_USB_genHID.c,2443 :: 		
0x0C24	0xDE68      	RCALL       _USB_Init_Desc
;__Lib_USB_genHID.c,2445 :: 		
0x0C26	0x6A43      	CLRF        __Lib_USB_genHID_USB_Out_Handle 
0x0C28	0x6A44      	CLRF        __Lib_USB_genHID_USB_Out_Handle+1 
;__Lib_USB_genHID.c,2446 :: 		
0x0C2A	0x0100      	MOVLB       0
0x0C2C	0x6B6D      	CLRF        __Lib_USB_genHID_USB_In_Handle, 1
0x0C2E	0x6B6E      	CLRF        __Lib_USB_genHID_USB_In_Handle+1, 1
;__Lib_USB_genHID.c,2449 :: 		
0x0C30	0x6A6A      	CLRF        UEIR 
;__Lib_USB_genHID.c,2453 :: 		
0x0C32	0x6A68      	CLRF        UIR 
;__Lib_USB_genHID.c,2455 :: 		
0x0C34	0xDD8B      	RCALL       __Lib_USB_genHID_USB_Configure
;__Lib_USB_genHID.c,2458 :: 		
0x0C36	0x8C6D      	BSF         PPBRST_bit, BitPos(PPBRST_bit+0) 
;__Lib_USB_genHID.c,2461 :: 		
0x0C38	0x6A6E      	CLRF        UADDR 
;__Lib_USB_genHID.c,2465 :: 		
0x0C3A	0x6A71      	CLRF        UEP1 
;__Lib_USB_genHID.c,2468 :: 		
0x0C3C	0x9C6D      	BCF         PPBRST_bit, BitPos(PPBRST_bit+0) 
;__Lib_USB_genHID.c,2471 :: 		
0x0C3E	0x6B61      	CLRF        __Lib_USB_genHID___USB_Device_i_cnt, 1
0x0C40	0x6B62      	CLRF        __Lib_USB_genHID___USB_Device_i_cnt+1, 1
L___Lib_USB_genHID_USB_Device_Init2:
0x0C42	0x0E00      	MOVLW       0
0x0C44	0x5D62      	SUBWF       __Lib_USB_genHID___USB_Device_i_cnt+1, 0, 1
0x0C46	0xE102      	BNZ         L___Lib_USB_genHID_USB_Device_Init285
0x0C48	0x0E08      	MOVLW       8
0x0C4A	0x5D61      	SUBWF       __Lib_USB_genHID___USB_Device_i_cnt, 0, 1
L___Lib_USB_genHID_USB_Device_Init285:
0x0C4C	0xE217      	BC          L___Lib_USB_genHID_USB_Device_Init3
;__Lib_USB_genHID.c,2473 :: 		
0x0C4E	0xF000C061  	MOVFF       __Lib_USB_genHID___USB_Device_i_cnt, R0
0x0C52	0xF001C062  	MOVFF       __Lib_USB_genHID___USB_Device_i_cnt+1, R1
0x0C56	0x3600      	RLCF        R0, 1 
0x0C58	0x9000      	BCF         R0, 0 
0x0C5A	0x3601      	RLCF        R1, 1 
0x0C5C	0x3600      	RLCF        R0, 1 
0x0C5E	0x9000      	BCF         R0, 0 
0x0C60	0x3601      	RLCF        R1, 1 
0x0C62	0x0E00      	MOVLW       __Lib_USB_genHID_BDT
0x0C64	0x2400      	ADDWF       R0, 0 
0x0C66	0x6EE1      	MOVWF       FSR1L 
0x0C68	0x0E04      	MOVLW       hi_addr(__Lib_USB_genHID_BDT)
0x0C6A	0x2001      	ADDWFC      R1, 0 
0x0C6C	0x6EE2      	MOVWF       FSR1H 
0x0C6E	0x6AE6      	CLRF        POSTINC1 
0x0C70	0x6AE6      	CLRF        POSTINC1 
0x0C72	0x6AE6      	CLRF        POSTINC1 
0x0C74	0x6AE6      	CLRF        POSTINC1 
;__Lib_USB_genHID.c,2471 :: 		
0x0C76	0x4B61      	INFSNZ      __Lib_USB_genHID___USB_Device_i_cnt, 1, 1
0x0C78	0x2B62      	INCF        __Lib_USB_genHID___USB_Device_i_cnt+1, 1, 1
;__Lib_USB_genHID.c,2474 :: 		
0x0C7A	0xD7E3      	BRA         L___Lib_USB_genHID_USB_Device_Init2
L___Lib_USB_genHID_USB_Device_Init3:
;__Lib_USB_genHID.c,2477 :: 		
0x0C7C	0x0E16      	MOVLW       22
0x0C7E	0x6E70      	MOVWF       UEP0 
;__Lib_USB_genHID.c,2480 :: 		
L___Lib_USB_genHID_USB_Device_Init5:
0x0C80	0xA668      	BTFSS       TRNIF_bit, BitPos(TRNIF_bit+0) 
0x0C82	0xD003      	BRA         L___Lib_USB_genHID_USB_Device_Init6
;__Lib_USB_genHID.c,2482 :: 		
0x0C84	0x0EF7      	MOVLW       247
0x0C86	0x1668      	ANDWF       UIR, 1 
;__Lib_USB_genHID.c,2483 :: 		
0x0C88	0xD7FB      	BRA         L___Lib_USB_genHID_USB_Device_Init5
L___Lib_USB_genHID_USB_Device_Init6:
;__Lib_USB_genHID.c,2486 :: 		
0x0C8A	0x6A54      	CLRF        __Lib_USB_genHID_inPipes+3 
;__Lib_USB_genHID.c,2487 :: 		
0x0C8C	0x6B7A      	CLRF        __Lib_USB_genHID_outPipes+2, 1
;__Lib_USB_genHID.c,2488 :: 		
0x0C8E	0x6B7B      	CLRF        __Lib_USB_genHID_outPipes+3, 1
0x0C90	0x6B7C      	CLRF        __Lib_USB_genHID_outPipes+4, 1
;__Lib_USB_genHID.c,2491 :: 		
0x0C92	0x986D      	BCF         PKTDIS_bit, BitPos(PKTDIS_bit+0) 
;__Lib_USB_genHID.c,2494 :: 		
0x0C94	0x0E08      	MOVLW       __Lib_USB_genHID_BDT+8
